"X","id","instrument_id","date_of_test","data_id","age","gender","mom_ed","birth_order","productive","ageC","birth_orderC","mom_edC","genderContrast","birth_orderSplit","genderContrastC"
779,6359,4,"1989-06-24",6359,23,"M",12,1,417,0.0832587287376896,-0.588182632050134,-2.98119964189794,0.5,"Early",0.504923903312444
780,6360,4,"1989-06-22",6360,23,"F",17,3,289,0.0832587287376896,1.41181736794987,2.01880035810206,-0.5,"Late",-0.495076096687556
781,6361,4,"1989-06-21",6361,28,"M",18,1,375,5.08325872873769,-0.588182632050134,3.01880035810206,0.5,"Early",0.504923903312444
782,6362,4,"1989-06-21",6362,28,"M",16,2,139,5.08325872873769,0.411817367949866,1.01880035810206,0.5,"Late",0.504923903312444
783,6363,4,"1989-06-23",6363,28,"M",14,2,111,5.08325872873769,0.411817367949866,-0.981199641897941,0.5,"Late",0.504923903312444
784,6364,4,"1989-06-25",6364,28,"M",12,1,565,5.08325872873769,-0.588182632050134,-2.98119964189794,0.5,"Early",0.504923903312444
785,6365,4,"1989-06-21",6365,29,"F",12,1,341,6.08325872873769,-0.588182632050134,-2.98119964189794,-0.5,"Early",-0.495076096687556
786,6366,4,"1989-06-21",6366,29,"M",12,2,617,6.08325872873769,0.411817367949866,-2.98119964189794,0.5,"Late",0.504923903312444
787,6367,4,"1989-06-25",6367,16,"F",12,1,38,-6.91674127126231,-0.588182632050134,-2.98119964189794,-0.5,"Early",-0.495076096687556
788,6368,4,"1989-06-24",6368,16,"F",14,2,16,-6.91674127126231,0.411817367949866,-0.981199641897941,-0.5,"Late",-0.495076096687556
789,6369,4,"1989-06-24",6369,16,"F",14,1,129,-6.91674127126231,-0.588182632050134,-0.981199641897941,-0.5,"Early",-0.495076096687556
790,6370,4,"1989-06-28",6370,16,"M",14,2,129,-6.91674127126231,0.411817367949866,-0.981199641897941,0.5,"Late",0.504923903312444
791,6371,4,"1989-06-25",6371,17,"M",16,2,118,-5.91674127126231,0.411817367949866,1.01880035810206,0.5,"Late",0.504923903312444
792,6372,4,"1989-06-28",6372,17,"M",16,1,45,-5.91674127126231,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
793,6373,4,"1989-06-24",6373,17,"M",12,3,33,-5.91674127126231,1.41181736794987,-2.98119964189794,0.5,"Late",0.504923903312444
794,6374,4,"1989-06-23",6374,17,"F",12,1,21,-5.91674127126231,-0.588182632050134,-2.98119964189794,-0.5,"Early",-0.495076096687556
795,6375,4,"1989-06-24",6375,17,"F",18,3,44,-5.91674127126231,1.41181736794987,3.01880035810206,-0.5,"Late",-0.495076096687556
796,6376,4,"1989-06-24",6376,18,"M",14,1,117,-4.91674127126231,-0.588182632050134,-0.981199641897941,0.5,"Early",0.504923903312444
797,6377,4,"1989-06-25",6377,18,"F",16,1,98,-4.91674127126231,-0.588182632050134,1.01880035810206,-0.5,"Early",-0.495076096687556
798,6378,4,"1989-06-24",6378,18,"M",15,4,106,-4.91674127126231,2.41181736794987,0.0188003581020588,0.5,"Late",0.504923903312444
799,6379,4,"1989-06-24",6379,18,"M",18,2,77,-4.91674127126231,0.411817367949866,3.01880035810206,0.5,"Late",0.504923903312444
800,6380,4,"1989-06-28",6380,19,"M",10,3,61,-3.91674127126231,1.41181736794987,-4.98119964189794,0.5,"Late",0.504923903312444
801,6381,4,"1989-06-24",6381,20,"M",16,2,53,-2.91674127126231,0.411817367949866,1.01880035810206,0.5,"Late",0.504923903312444
802,6382,4,"1989-06-25",6382,20,"F",13,1,78,-2.91674127126231,-0.588182632050134,-1.98119964189794,-0.5,"Early",-0.495076096687556
803,6383,4,"1989-07-01",6383,20,"F",14,1,310,-2.91674127126231,-0.588182632050134,-0.981199641897941,-0.5,"Early",-0.495076096687556
804,6384,4,"1989-07-05",6384,20,"F",16,2,203,-2.91674127126231,0.411817367949866,1.01880035810206,-0.5,"Late",-0.495076096687556
805,6385,4,"1989-06-25",6385,21,"M",13,2,82,-1.91674127126231,0.411817367949866,-1.98119964189794,0.5,"Late",0.504923903312444
806,6386,4,"1989-06-28",6386,21,"F",18,1,476,-1.91674127126231,-0.588182632050134,3.01880035810206,-0.5,"Early",-0.495076096687556
807,6387,4,"1989-07-06",6387,22,"M",17,1,367,-0.91674127126231,-0.588182632050134,2.01880035810206,0.5,"Early",0.504923903312444
808,6388,4,"1989-06-26",6388,22,"F",16,1,99,-0.91674127126231,-0.588182632050134,1.01880035810206,-0.5,"Early",-0.495076096687556
809,6389,4,"1989-07-08",6389,23,"F",16,1,448,0.0832587287376896,-0.588182632050134,1.01880035810206,-0.5,"Early",-0.495076096687556
810,6390,4,"1989-06-27",6390,21,"F",14,1,330,-1.91674127126231,-0.588182632050134,-0.981199641897941,-0.5,"Early",-0.495076096687556
811,6391,4,"1989-06-24",6391,22,"F",13,1,352,-0.91674127126231,-0.588182632050134,-1.98119964189794,-0.5,"Early",-0.495076096687556
812,6392,4,"1989-07-03",6392,23,"M",16,1,539,0.0832587287376896,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
813,6393,4,"1989-06-25",6393,23,"M",16,2,245,0.0832587287376896,0.411817367949866,1.01880035810206,0.5,"Late",0.504923903312444
814,6394,4,"1989-06-26",6394,23,"F",18,2,87,0.0832587287376896,0.411817367949866,3.01880035810206,-0.5,"Late",-0.495076096687556
815,6395,4,"1989-07-31",6395,25,"F",12,2,178,2.08325872873769,0.411817367949866,-2.98119964189794,-0.5,"Late",-0.495076096687556
816,6396,4,"1989-06-24",6396,24,"M",16,2,57,1.08325872873769,0.411817367949866,1.01880035810206,0.5,"Late",0.504923903312444
817,6397,4,"1989-06-25",6397,24,"F",17,2,635,1.08325872873769,0.411817367949866,2.01880035810206,-0.5,"Late",-0.495076096687556
818,6398,4,"1989-06-27",6398,24,"F",18,1,251,1.08325872873769,-0.588182632050134,3.01880035810206,-0.5,"Early",-0.495076096687556
819,6399,4,"1989-06-25",6399,23,"M",17,1,315,0.0832587287376896,-0.588182632050134,2.01880035810206,0.5,"Early",0.504923903312444
820,6400,4,"1989-06-25",6400,24,"M",18,1,7,1.08325872873769,-0.588182632050134,3.01880035810206,0.5,"Early",0.504923903312444
821,6401,4,"1989-06-25",6401,25,"F",18,1,543,2.08325872873769,-0.588182632050134,3.01880035810206,-0.5,"Early",-0.495076096687556
822,6402,4,"1989-06-26",6402,25,"F",16,3,89,2.08325872873769,1.41181736794987,1.01880035810206,-0.5,"Late",-0.495076096687556
823,6403,4,"1989-07-03",6403,26,"F",18,1,582,3.08325872873769,-0.588182632050134,3.01880035810206,-0.5,"Early",-0.495076096687556
824,6404,4,"1989-06-23",6404,25,"M",16,3,581,2.08325872873769,1.41181736794987,1.01880035810206,0.5,"Late",0.504923903312444
825,6405,4,"1989-06-26",6405,25,"F",16,2,428,2.08325872873769,0.411817367949866,1.01880035810206,-0.5,"Late",-0.495076096687556
826,6406,4,"1989-06-28",6406,25,"F",14,1,357,2.08325872873769,-0.588182632050134,-0.981199641897941,-0.5,"Early",-0.495076096687556
827,6407,4,"1989-06-30",6407,25,"M",14,3,311,2.08325872873769,1.41181736794987,-0.981199641897941,0.5,"Late",0.504923903312444
828,6408,4,"1989-06-26",6408,25,"F",16,1,382,2.08325872873769,-0.588182632050134,1.01880035810206,-0.5,"Early",-0.495076096687556
829,6409,4,"1989-04-02",6409,24,"M",11,2,449,1.08325872873769,0.411817367949866,-3.98119964189794,0.5,"Late",0.504923903312444
830,6410,4,"1989-06-24",6410,26,"M",18,3,644,3.08325872873769,1.41181736794987,3.01880035810206,0.5,"Late",0.504923903312444
831,6411,4,"1989-06-26",6411,26,"F",16,2,396,3.08325872873769,0.411817367949866,1.01880035810206,-0.5,"Late",-0.495076096687556
832,6412,4,"1989-06-30",6412,27,"M",16,1,488,4.08325872873769,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
833,6413,4,"1989-06-24",6413,27,"F",16,1,629,4.08325872873769,-0.588182632050134,1.01880035810206,-0.5,"Early",-0.495076096687556
834,6414,4,"1989-06-26",6414,28,"F",12,2,650,5.08325872873769,0.411817367949866,-2.98119964189794,-0.5,"Late",-0.495076096687556
835,6415,4,"1989-06-25",6415,28,"F",17,1,502,5.08325872873769,-0.588182632050134,2.01880035810206,-0.5,"Early",-0.495076096687556
836,6416,4,"1989-06-24",6416,29,"M",12,2,390,6.08325872873769,0.411817367949866,-2.98119964189794,0.5,"Late",0.504923903312444
837,6417,4,"1989-07-03",6417,29,"M",13,3,465,6.08325872873769,1.41181736794987,-1.98119964189794,0.5,"Late",0.504923903312444
838,6418,4,"1989-07-29",6418,30,"M",16,4,654,7.08325872873769,2.41181736794987,1.01880035810206,0.5,"Late",0.504923903312444
839,6419,4,"1989-06-28",6419,29,"F",18,1,633,6.08325872873769,-0.588182632050134,3.01880035810206,-0.5,"Early",-0.495076096687556
840,6420,4,"1989-08-11",6420,30,"F",17,1,574,7.08325872873769,-0.588182632050134,2.01880035810206,-0.5,"Early",-0.495076096687556
841,6421,4,"1989-06-27",6421,17,"F",18,2,44,-5.91674127126231,0.411817367949866,3.01880035810206,-0.5,"Late",-0.495076096687556
842,6422,4,"1989-06-28",6422,20,"M",16,1,237,-2.91674127126231,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
843,6423,4,"1989-07-08",6423,21,"M",16,3,110,-1.91674127126231,1.41181736794987,1.01880035810206,0.5,"Late",0.504923903312444
844,6424,4,"1989-06-30",6424,21,"M",18,1,340,-1.91674127126231,-0.588182632050134,3.01880035810206,0.5,"Early",0.504923903312444
845,6425,4,"1989-06-28",6425,21,"M",16,1,400,-1.91674127126231,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
846,6426,4,"1989-06-28",6426,21,"M",16,1,226,-1.91674127126231,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
847,6427,4,"1989-09-04",6427,24,"F",14,3,131,1.08325872873769,1.41181736794987,-0.981199641897941,-0.5,"Late",-0.495076096687556
848,6428,4,"1989-06-27",6428,22,"M",17,1,163,-0.91674127126231,-0.588182632050134,2.01880035810206,0.5,"Early",0.504923903312444
849,6429,4,"1989-06-28",6429,22,"M",18,1,432,-0.91674127126231,-0.588182632050134,3.01880035810206,0.5,"Early",0.504923903312444
850,6430,4,"1989-06-30",6430,22,"F",16,1,290,-0.91674127126231,-0.588182632050134,1.01880035810206,-0.5,"Early",-0.495076096687556
851,6431,4,"1989-07-08",6431,23,"F",15,3,47,0.0832587287376896,1.41181736794987,0.0188003581020588,-0.5,"Late",-0.495076096687556
852,6432,4,"1989-06-30",6432,23,"M",12,1,182,0.0832587287376896,-0.588182632050134,-2.98119964189794,0.5,"Early",0.504923903312444
853,6433,4,"1989-07-10",6433,24,"M",16,2,160,1.08325872873769,0.411817367949866,1.01880035810206,0.5,"Late",0.504923903312444
854,6434,4,"1989-07-06",6434,24,"F",16,2,397,1.08325872873769,0.411817367949866,1.01880035810206,-0.5,"Late",-0.495076096687556
855,6435,4,"1989-06-30",6435,23,"F",12,2,179,0.0832587287376896,0.411817367949866,-2.98119964189794,-0.5,"Late",-0.495076096687556
856,6436,4,"1989-06-27",6436,24,"M",16,1,360,1.08325872873769,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
857,6437,4,"1989-07-01",6437,25,"F",18,1,495,2.08325872873769,-0.588182632050134,3.01880035810206,-0.5,"Early",-0.495076096687556
858,6438,4,"1989-06-27",6438,23,"F",16,1,264,0.0832587287376896,-0.588182632050134,1.01880035810206,-0.5,"Early",-0.495076096687556
859,6439,4,"1989-05-24",6439,24,"F",13,3,488,1.08325872873769,1.41181736794987,-1.98119964189794,-0.5,"Late",-0.495076096687556
860,6440,4,"1989-06-27",6440,25,"F",12,5,463,2.08325872873769,3.41181736794987,-2.98119964189794,-0.5,"Late",-0.495076096687556
861,6441,4,"1989-06-25",6441,25,"M",17,1,53,2.08325872873769,-0.588182632050134,2.01880035810206,0.5,"Early",0.504923903312444
862,6442,4,"1989-07-05",6442,27,"M",16,1,678,4.08325872873769,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
863,6443,4,"1989-06-27",6443,26,"F",16,2,651,3.08325872873769,0.411817367949866,1.01880035810206,-0.5,"Late",-0.495076096687556
864,6444,4,"1989-06-29",6444,26,"F",16,2,76,3.08325872873769,0.411817367949866,1.01880035810206,-0.5,"Late",-0.495076096687556
865,6445,4,"1989-07-05",6445,27,"M",16,2,494,4.08325872873769,0.411817367949866,1.01880035810206,0.5,"Late",0.504923903312444
866,6446,4,"1989-06-28",6446,26,"F",15,3,26,3.08325872873769,1.41181736794987,0.0188003581020588,-0.5,"Late",-0.495076096687556
867,6447,4,"1989-07-01",6447,26,"F",13,4,547,3.08325872873769,2.41181736794987,-1.98119964189794,-0.5,"Late",-0.495076096687556
868,6448,4,"1989-06-29",6448,27,"M",15,3,491,4.08325872873769,1.41181736794987,0.0188003581020588,0.5,"Late",0.504923903312444
869,6449,4,"1989-07-02",6449,27,"M",15,1,340,4.08325872873769,-0.588182632050134,0.0188003581020588,0.5,"Early",0.504923903312444
870,6450,4,"1989-06-28",6450,27,"M",12,3,302,4.08325872873769,1.41181736794987,-2.98119964189794,0.5,"Late",0.504923903312444
871,6451,4,"1989-08-10",6451,30,"M",12,1,540,7.08325872873769,-0.588182632050134,-2.98119964189794,0.5,"Early",0.504923903312444
872,6452,4,"1989-06-30",6452,28,"F",18,2,527,5.08325872873769,0.411817367949866,3.01880035810206,-0.5,"Late",-0.495076096687556
873,6453,4,"1989-07-09",6453,30,"F",15,2,514,7.08325872873769,0.411817367949866,0.0188003581020588,-0.5,"Late",-0.495076096687556
874,6454,4,"1989-07-05",6454,29,"M",18,2,221,6.08325872873769,0.411817367949866,3.01880035810206,0.5,"Late",0.504923903312444
875,6455,4,"1989-06-27",6455,27,"F",13,2,324,4.08325872873769,0.411817367949866,-1.98119964189794,-0.5,"Late",-0.495076096687556
876,6456,4,"1989-07-02",6456,21,"M",12,2,60,-1.91674127126231,0.411817367949866,-2.98119964189794,0.5,"Late",0.504923903312444
877,6457,4,"1989-07-03",6457,22,"F",16,1,178,-0.91674127126231,-0.588182632050134,1.01880035810206,-0.5,"Early",-0.495076096687556
878,6458,4,"1989-06-30",6458,23,"M",12,1,172,0.0832587287376896,-0.588182632050134,-2.98119964189794,0.5,"Early",0.504923903312444
879,6459,4,"1989-07-02",6459,23,"M",12,1,563,0.0832587287376896,-0.588182632050134,-2.98119964189794,0.5,"Early",0.504923903312444
880,6460,4,"1989-06-30",6460,27,"M",15,1,411,4.08325872873769,-0.588182632050134,0.0188003581020588,0.5,"Early",0.504923903312444
881,6461,4,"1989-07-11",6461,28,"M",18,1,317,5.08325872873769,-0.588182632050134,3.01880035810206,0.5,"Early",0.504923903312444
882,6462,4,"1989-07-04",6462,28,"M",12,1,496,5.08325872873769,-0.588182632050134,-2.98119964189794,0.5,"Early",0.504923903312444
883,6463,4,"1989-07-13",6463,29,"M",18,2,548,6.08325872873769,0.411817367949866,3.01880035810206,0.5,"Late",0.504923903312444
884,6464,4,"1989-07-03",6464,29,"F",14,1,626,6.08325872873769,-0.588182632050134,-0.981199641897941,-0.5,"Early",-0.495076096687556
885,6465,4,"1989-07-21",6465,22,"M",16,1,281,-0.91674127126231,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
886,6466,4,"1989-06-30",6466,21,"F",16,1,363,-1.91674127126231,-0.588182632050134,1.01880035810206,-0.5,"Early",-0.495076096687556
887,6467,4,"1990-02-01",6467,29,"M",16,1,234,6.08325872873769,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
888,6468,4,"1989-07-16",6468,23,"M",16,1,273,0.0832587287376896,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
889,6469,4,"1989-07-01",6469,22,"F",16,1,334,-0.91674127126231,-0.588182632050134,1.01880035810206,-0.5,"Early",-0.495076096687556
890,6470,4,"1989-07-04",6470,24,"M",16,1,502,1.08325872873769,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
891,6471,4,"1989-07-04",6471,24,"F",16,2,492,1.08325872873769,0.411817367949866,1.01880035810206,-0.5,"Late",-0.495076096687556
892,6472,4,"1989-07-03",6472,18,"M",13,1,0,-4.91674127126231,-0.588182632050134,-1.98119964189794,0.5,"Early",0.504923903312444
893,6473,4,"1989-08-02",6473,25,"M",15,1,63,2.08325872873769,-0.588182632050134,0.0188003581020588,0.5,"Early",0.504923903312444
894,6474,4,"1989-07-03",6474,23,"F",16,1,623,0.0832587287376896,-0.588182632050134,1.01880035810206,-0.5,"Early",-0.495076096687556
895,6475,4,"1989-07-01",6475,22,"M",16,1,307,-0.91674127126231,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
896,6476,4,"1989-07-01",6476,21,"M",12,1,102,-1.91674127126231,-0.588182632050134,-2.98119964189794,0.5,"Early",0.504923903312444
897,6477,4,"1989-07-12",6477,21,"M",12,2,182,-1.91674127126231,0.411817367949866,-2.98119964189794,0.5,"Late",0.504923903312444
898,6478,4,"1989-08-16",6478,21,"F",18,2,6,-1.91674127126231,0.411817367949866,3.01880035810206,-0.5,"Late",-0.495076096687556
899,6479,4,"1989-07-09",6479,27,"F",12,4,563,4.08325872873769,2.41181736794987,-2.98119964189794,-0.5,"Late",-0.495076096687556
900,6480,4,"1989-07-05",6480,27,"M",17,2,671,4.08325872873769,0.411817367949866,2.01880035810206,0.5,"Late",0.504923903312444
901,6481,4,"1989-07-05",6481,20,"F",16,1,432,-2.91674127126231,-0.588182632050134,1.01880035810206,-0.5,"Early",-0.495076096687556
902,6482,4,"1989-07-01",6482,25,"M",16,1,378,2.08325872873769,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
903,6483,4,"1989-07-03",6483,18,"M",14,1,454,-4.91674127126231,-0.588182632050134,-0.981199641897941,0.5,"Early",0.504923903312444
904,6484,4,"1989-07-03",6484,18,"F",16,1,144,-4.91674127126231,-0.588182632050134,1.01880035810206,-0.5,"Early",-0.495076096687556
905,6485,4,"1989-07-04",6485,27,"M",18,1,312,4.08325872873769,-0.588182632050134,3.01880035810206,0.5,"Early",0.504923903312444
906,6486,4,"1989-07-01",6486,18,"F",16,1,71,-4.91674127126231,-0.588182632050134,1.01880035810206,-0.5,"Early",-0.495076096687556
907,6487,4,"1989-07-06",6487,30,"M",18,1,613,7.08325872873769,-0.588182632050134,3.01880035810206,0.5,"Early",0.504923903312444
908,6488,4,"1989-07-05",6488,27,"M",18,2,501,4.08325872873769,0.411817367949866,3.01880035810206,0.5,"Late",0.504923903312444
909,6489,4,"1989-07-11",6489,26,"M",16,1,459,3.08325872873769,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
910,6490,4,"1989-07-05",6490,20,"M",18,1,426,-2.91674127126231,-0.588182632050134,3.01880035810206,0.5,"Early",0.504923903312444
911,6491,4,"1989-07-09",6491,17,"M",16,1,98,-5.91674127126231,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
912,6492,4,"1989-08-18",6492,24,"M",17,1,54,1.08325872873769,-0.588182632050134,2.01880035810206,0.5,"Early",0.504923903312444
913,6493,4,"1989-07-03",6493,23,"M",14,1,638,0.0832587287376896,-0.588182632050134,-0.981199641897941,0.5,"Early",0.504923903312444
914,6494,4,"1989-07-08",6494,26,"F",18,1,446,3.08325872873769,-0.588182632050134,3.01880035810206,-0.5,"Early",-0.495076096687556
915,6495,4,"1989-07-19",6495,21,"F",18,1,75,-1.91674127126231,-0.588182632050134,3.01880035810206,-0.5,"Early",-0.495076096687556
916,6496,4,"1989-07-07",6496,22,"F",16,1,600,-0.91674127126231,-0.588182632050134,1.01880035810206,-0.5,"Early",-0.495076096687556
917,6497,4,"1989-07-15",6497,23,"M",15,1,298,0.0832587287376896,-0.588182632050134,0.0188003581020588,0.5,"Early",0.504923903312444
918,6498,4,"1989-07-07",6498,19,"M",16,1,141,-3.91674127126231,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
919,6499,4,"1989-07-11",6499,20,"M",12,4,86,-2.91674127126231,2.41181736794987,-2.98119964189794,0.5,"Late",0.504923903312444
920,6500,4,"1989-07-08",6500,26,"M",16,1,449,3.08325872873769,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
921,6501,4,"1989-07-07",6501,21,"F",17,1,66,-1.91674127126231,-0.588182632050134,2.01880035810206,-0.5,"Early",-0.495076096687556
922,6502,4,"1989-07-07",6502,21,"F",17,2,71,-1.91674127126231,0.411817367949866,2.01880035810206,-0.5,"Late",-0.495076096687556
923,6503,4,"1989-07-25",6503,23,"F",16,2,54,0.0832587287376896,0.411817367949866,1.01880035810206,-0.5,"Late",-0.495076096687556
924,6504,4,"1989-07-09",6504,26,"F",17,1,605,3.08325872873769,-0.588182632050134,2.01880035810206,-0.5,"Early",-0.495076096687556
925,6505,4,"1989-07-10",6505,24,"M",16,1,255,1.08325872873769,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
926,6506,4,"1989-07-07",6506,27,"M",16,2,577,4.08325872873769,0.411817367949866,1.01880035810206,0.5,"Late",0.504923903312444
927,6507,4,"1989-08-21",6507,18,"M",16,2,41,-4.91674127126231,0.411817367949866,1.01880035810206,0.5,"Late",0.504923903312444
928,6508,4,"1989-07-11",6508,26,"M",9,3,141,3.08325872873769,1.41181736794987,-5.98119964189794,0.5,"Late",0.504923903312444
929,6509,4,"1989-07-07",6509,19,"M",12,1,373,-3.91674127126231,-0.588182632050134,-2.98119964189794,0.5,"Early",0.504923903312444
930,6510,4,"1989-07-26",6510,23,"F",12,4,622,0.0832587287376896,2.41181736794987,-2.98119964189794,-0.5,"Late",-0.495076096687556
931,6511,4,"1989-07-26",6511,23,"F",12,3,621,0.0832587287376896,1.41181736794987,-2.98119964189794,-0.5,"Late",-0.495076096687556
932,6512,4,"1989-07-01",6512,26,"F",16,1,602,3.08325872873769,-0.588182632050134,1.01880035810206,-0.5,"Early",-0.495076096687556
933,6513,4,"1989-08-01",6513,29,"F",16,2,536,6.08325872873769,0.411817367949866,1.01880035810206,-0.5,"Late",-0.495076096687556
934,6514,4,"1989-07-13",6514,28,"F",15,1,529,5.08325872873769,-0.588182632050134,0.0188003581020588,-0.5,"Early",-0.495076096687556
935,6515,4,"1989-07-19",6515,28,"F",16,1,543,5.08325872873769,-0.588182632050134,1.01880035810206,-0.5,"Early",-0.495076096687556
936,6516,4,"1989-07-17",6516,27,"F",18,2,571,4.08325872873769,0.411817367949866,3.01880035810206,-0.5,"Late",-0.495076096687556
937,6517,4,"1989-07-14",6517,27,"F",16,2,531,4.08325872873769,0.411817367949866,1.01880035810206,-0.5,"Late",-0.495076096687556
938,6518,4,"1989-07-13",6518,27,"F",15,1,421,4.08325872873769,-0.588182632050134,0.0188003581020588,-0.5,"Early",-0.495076096687556
939,6519,4,"1989-07-12",6519,27,"F",16,2,490,4.08325872873769,0.411817367949866,1.01880035810206,-0.5,"Late",-0.495076096687556
940,6520,4,"1989-07-12",6520,27,"M",14,1,147,4.08325872873769,-0.588182632050134,-0.981199641897941,0.5,"Early",0.504923903312444
941,6521,4,"1989-07-30",6521,26,"F",12,1,590,3.08325872873769,-0.588182632050134,-2.98119964189794,-0.5,"Early",-0.495076096687556
942,6522,4,"1989-08-20",6522,29,"M",16,1,480,6.08325872873769,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
943,6523,4,"1989-07-13",6523,26,"M",17,1,468,3.08325872873769,-0.588182632050134,2.01880035810206,0.5,"Early",0.504923903312444
944,6524,4,"1989-07-13",6524,26,"F",17,1,214,3.08325872873769,-0.588182632050134,2.01880035810206,-0.5,"Early",-0.495076096687556
945,6525,4,"1989-07-14",6525,26,"M",16,1,442,3.08325872873769,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
946,6526,4,"1989-07-13",6526,25,"F",18,2,479,2.08325872873769,0.411817367949866,3.01880035810206,-0.5,"Late",-0.495076096687556
947,6527,4,"1989-07-17",6527,25,"F",12,3,148,2.08325872873769,1.41181736794987,-2.98119964189794,-0.5,"Late",-0.495076096687556
948,6528,4,"1989-07-12",6528,25,"F",16,1,494,2.08325872873769,-0.588182632050134,1.01880035810206,-0.5,"Early",-0.495076096687556
949,6529,4,"1989-07-15",6529,24,"M",13,1,79,1.08325872873769,-0.588182632050134,-1.98119964189794,0.5,"Early",0.504923903312444
950,6530,4,"1989-07-21",6530,24,"F",16,2,176,1.08325872873769,0.411817367949866,1.01880035810206,-0.5,"Late",-0.495076096687556
951,6531,4,"1989-07-14",6531,23,"F",16,2,446,0.0832587287376896,0.411817367949866,1.01880035810206,-0.5,"Late",-0.495076096687556
952,6532,4,"1989-07-12",6532,23,"M",15,2,395,0.0832587287376896,0.411817367949866,0.0188003581020588,0.5,"Late",0.504923903312444
953,6533,4,"1989-07-18",6533,23,"M",16,1,371,0.0832587287376896,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
954,6534,4,"1989-07-16",6534,22,"M",14,1,488,-0.91674127126231,-0.588182632050134,-0.981199641897941,0.5,"Early",0.504923903312444
955,6535,4,"1989-07-12",6535,22,"F",14,1,388,-0.91674127126231,-0.588182632050134,-0.981199641897941,-0.5,"Early",-0.495076096687556
956,6536,4,"1989-07-13",6536,22,"F",17,3,495,-0.91674127126231,1.41181736794987,2.01880035810206,-0.5,"Late",-0.495076096687556
957,6537,4,"1989-07-13",6537,22,"M",16,1,81,-0.91674127126231,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
958,6538,4,"1989-07-13",6538,22,"F",14,2,125,-0.91674127126231,0.411817367949866,-0.981199641897941,-0.5,"Late",-0.495076096687556
959,6539,4,"1989-07-13",6539,22,"F",17,2,291,-0.91674127126231,0.411817367949866,2.01880035810206,-0.5,"Late",-0.495076096687556
960,6540,4,"1989-07-13",6540,20,"M",15,1,142,-2.91674127126231,-0.588182632050134,0.0188003581020588,0.5,"Early",0.504923903312444
961,6541,4,"1989-07-16",6541,20,"M",16,3,47,-2.91674127126231,1.41181736794987,1.01880035810206,0.5,"Late",0.504923903312444
962,6542,4,"1989-07-15",6542,19,"F",14,1,182,-3.91674127126231,-0.588182632050134,-0.981199641897941,-0.5,"Early",-0.495076096687556
963,6543,4,"1989-07-13",6543,18,"F",16,2,15,-4.91674127126231,0.411817367949866,1.01880035810206,-0.5,"Late",-0.495076096687556
964,6544,4,"1989-07-14",6544,18,"M",18,1,14,-4.91674127126231,-0.588182632050134,3.01880035810206,0.5,"Early",0.504923903312444
965,6545,4,"1989-07-14",6545,18,"M",16,1,52,-4.91674127126231,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
966,6546,4,"1989-07-13",6546,17,"M",16,1,43,-5.91674127126231,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
967,6547,4,"1989-07-14",6547,16,"M",9,3,11,-6.91674127126231,1.41181736794987,-5.98119964189794,0.5,"Late",0.504923903312444
968,6548,4,"1989-07-13",6548,25,"M",16,1,366,2.08325872873769,-0.588182632050134,1.01880035810206,0.5,"Early",0.504923903312444
969,6549,4,"1989-07-13",6549,27,"M",18,1,507,4.08325872873769,-0.588182632050134,3.01880035810206,0.5,"Early",0.504923903312444
970,6550,4,"1989-07-14",6550,29,"M",14,1,462,6.08325872873769,-0.588182632050134,-0.981199641897941,0.5,"Early",0.504923903312444
971,6551,4,"1989-07-14",6551,29,"M",18,1,442,6.08325872873769,-0.588182632050134,3.01880035810206,0.5,"Early",0.504923903312444
972,6552,4,"1989-07-24",6552,29,"F",14,3,150,6.08325872873769,1.41181736794987,-0.981199641897941,-0.5,"Late",-0.495076096687556
973,6553,4,"1989-07-15",6553,28,"M",18,1,426,5.08325872873769,-0.588182632050134,3.01880035810206,0.5,"Early",0.504923903312444
